Unnamed: 0,head,variable,value,prob
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi254,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1929,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1198,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1381,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi976,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1700,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi2003,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1315,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi73,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1324,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi839,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1667,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1980,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1376,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1683,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi879,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1106,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi365,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi321,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi866,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1475,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1294,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi706,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi836,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi2009,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1777,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi429,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi2013,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1054,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi241,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1349,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi933,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi106,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1978,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi436,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi355,0.11
117,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1463,0.11
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1777,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1747,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi554,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi771,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1980,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1711,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi839,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi2014,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi836,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi706,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1667,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi939,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1032,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi757,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi254,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi866,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi665,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi342,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi2009,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1708,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1381,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1054,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1463,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi967,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1349,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1754,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1324,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1700,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi436,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1130,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1350,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1683,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi2003,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1958,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi114,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi5,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1447,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1622,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1315,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi351,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1449,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi873,0.03
118,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi560,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi665,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1777,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi957,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1350,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi314,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1198,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1685,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi226,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1032,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi2009,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi757,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi836,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi967,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi723,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi342,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi706,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi106,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi288,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi839,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi351,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1711,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi573,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi882,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi969,0.03
119,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1135,0.03
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi554,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1980,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi839,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi573,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi723,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi771,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi852,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi621,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi982,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1376,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1387,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1754,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi665,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi706,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1929,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1198,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi836,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1350,0.1
120,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi258,0.1
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi573,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1808,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1711,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi967,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1981,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1763,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1747,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi393,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi2014,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi32,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1475,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1571,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1449,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi723,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi694,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi801,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi258,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1387,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi771,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi241,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi255,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi63,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1754,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1431,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1315,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1667,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1771,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1499,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1248,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi835,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi351,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1064,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi429,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1777,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1588,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi976,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi965,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi306,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi2054,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi560,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1752,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi706,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1444,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi836,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi937,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi665,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1587,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi757,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi554,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi117,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1054,0.03
121,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi918,0.03
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1514,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1445,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi351,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1431,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1586,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1315,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi226,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1711,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi823,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi165,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1497,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1449,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1593,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1978,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi933,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi560,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi117,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1777,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi2014,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi5,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1752,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi2009,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi436,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1747,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1387,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi825,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1302,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi839,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi665,0.12
122,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1248,0.12
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi706,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi976,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi694,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1711,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1475,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi560,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi866,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi823,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi573,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1337,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi342,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1726,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi226,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1315,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1777,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1593,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1324,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi2009,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1449,0.04
123,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1752,0.04
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi706,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1449,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi436,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1667,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi2014,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi876,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1978,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi560,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1808,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi342,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1315,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi281,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1354,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1754,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi117,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1711,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi73,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1772,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi408,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1593,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1422,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1726,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1045,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi639,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1346,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1475,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi694,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1337,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi823,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi351,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi241,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1203,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1294,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1777,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi165,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1431,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1032,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi723,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi548,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi918,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1444,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi364,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi32,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1446,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi248,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1106,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi877,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1980,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi2054,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1198,0.03
124,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1763,0.03
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1449,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi281,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi817,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1711,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1610,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1574,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1978,0.05
125,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi560,0.05
