,head,variable,value
1480,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi491
1484,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1084
1485,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1416
1486,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1507
1487,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1559
1490,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi1490
1491,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi471
1493,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi515
1494,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1222
1495,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1339
1496,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1301
1497,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1449
1509,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi941
1510,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1309
1513,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi264
1515,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi47
1520,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi912
1523,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi75
1524,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi136
1526,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1611
1527,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1333
1529,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1067
1530,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi491
1531,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi14
1535,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1490
1536,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1333
1538,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1599
1540,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1067
1546,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi941
1547,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1309
1549,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi47
1550,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi622
1551,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1611
1552,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1113
1573,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi61
1574,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi387
1575,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi462
1576,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1625
1579,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi667
1580,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi888
1603,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi70
1604,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1068
1605,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi43
1606,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1063
1644,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1210
1645,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1332
1646,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1363
1659,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1495
1662,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi118
1663,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi343
1664,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi912
1665,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi47
1667,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi366
1686,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi491
1697,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1416
1698,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1507
1699,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1559
1704,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1490
1705,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi402
1709,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi55
1710,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1145
1711,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1599
1712,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1333
1713,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1084
1715,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1081
1716,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi941
1717,Course1_W2-S1-L1_The_Tagging_Problem_10-01,concept_vocab_index,vi1309
1731,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi136
1739,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi402
1742,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1081
1743,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1084
1754,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1599
1755,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1333
1756,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1416
1757,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1507
1758,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1559
1759,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1490
1765,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi366
1766,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1575
1767,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi43
1776,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1057
1783,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi825
1806,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi941
1807,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1309
1815,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi673
1817,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1057
1840,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi31
1841,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1078
1846,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1599
1854,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi402
1870,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1575
1877,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1081
1878,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1084
1883,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1333
1892,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi43
1893,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1416
1894,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1507
1895,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1559
1899,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi888
1902,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi941
1903,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1309
1905,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1490
1906,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1495
1907,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi667
1918,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi740
1925,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1575
1931,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi173
1932,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi360
1936,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi118
1937,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi343
1940,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi43
1945,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1057
1951,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1416
1952,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1507
1953,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1559
1957,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi491
1958,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1599
1959,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1495
1975,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi580
1979,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1333
1980,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1338
1985,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi667
1986,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi888
1987,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi941
1988,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1309
1990,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1490
1991,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1429
1992,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi55
1993,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1145
1994,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi825
1996,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi667
1997,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi888
2015,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi118
2016,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi343
2034,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1416
2035,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1507
2036,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1559
2056,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi941
2057,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1309
2059,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi61
2060,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi387
2061,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi462
2062,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1625
2064,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi47
2069,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi673
2073,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1333
2084,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1575
2085,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1490
2090,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1495
2092,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi1236
2098,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi1333
2109,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi1575
2112,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi1495
2113,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi1490
2129,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1236
2148,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1490
2150,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi61
2151,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi387
2152,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi462
2153,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1625
2161,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1333
2165,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi136
2166,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi47
2167,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1495
2175,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi360
2176,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi118
2177,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi343
2178,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi825
2179,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi14
2180,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1490
2181,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi580
2182,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi941
2183,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1309
2185,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1599
2186,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi667
2187,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi888
2205,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1599
2222,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1391
2234,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1416
2235,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1507
2236,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1559
2252,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1179
2253,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1084
2254,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1333
2261,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi740
2262,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi271
2263,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi623
2264,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi632
2265,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi27
2266,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1077
2271,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi70
2272,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1068
2273,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1081
2274,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi491
2275,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi912
2278,Course1_W3-S1-L1_Introduction_0-28,concept_vocab_index,vi1063
2279,Course1_W3-S1-L1_Introduction_0-28,concept_vocab_index,vi1449
2280,Course1_W3-S1-L1_Introduction_0-28,concept_vocab_index,vi43
2282,Course1_W3-S1-L1_Introduction_0-28,concept_vocab_index,vi1067
2283,Course1_W3-S1-L1_Introduction_0-28,concept_vocab_index,vi1268
2287,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1301
2294,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi70
2295,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1068
2297,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1063
2303,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1160
2307,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi912
2308,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi266
2309,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1360
2310,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1446
2314,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi629
2315,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi271
2316,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi623
2317,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi632
2319,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi634
2321,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1449
2322,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1067
2333,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1057
2334,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi863
2335,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1300
2336,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1574
2339,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1590
2340,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi366
2347,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi941
2348,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1309
2349,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi55
2350,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1145
2355,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi402
2364,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1416
2365,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1507
2366,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1559
2367,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1025
2372,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1081
2379,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1333
2386,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1053
2388,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1027
2390,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi293
2393,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi491
2394,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi43
2396,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1084
2419,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1333
2420,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi941
2421,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1309
2422,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi912
2433,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi491
2434,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1084
2435,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi763
2439,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi912
2460,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1416
2461,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1507
2462,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1559
2484,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1160
2528,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi223
2532,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi43
2537,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1449
2538,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi491
2540,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1027
2541,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi70
2542,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1068
2543,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1081
2545,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1084
2548,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1301
2549,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi271
2550,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi623
2551,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi632
2553,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi740
2554,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1333
2555,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,concept_vocab_index,vi70
2556,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,concept_vocab_index,vi1068
2559,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,concept_vocab_index,vi740
2560,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22,concept_vocab_index,vi1333
2584,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi419
2589,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1333
2591,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1558
