,head,variable,value,prob
71,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi633,0.02
71,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi445,0.02
71,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi957,0.02
71,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi1754,0.02
71,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi866,0.02
71,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi983,0.02
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi362,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi837,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1449,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi694,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1350,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1711,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1054,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi365,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi560,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1444,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1315,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1475,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1198,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi836,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi957,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1877,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi2009,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi2014,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi554,0.04
72,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi254,0.04
73,Course1_W6-S1-L1_Introduction_0-41,concept_vocab_index,vi1777,0.01
73,Course1_W6-S1-L1_Introduction_0-41,concept_vocab_index,vi1029,0.01
73,Course1_W6-S1-L1_Introduction_0-41,concept_vocab_index,vi1763,0.01
73,Course1_W6-S1-L1_Introduction_0-41,concept_vocab_index,vi248,0.01
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1777,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1294,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi2009,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi573,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi839,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi554,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi254,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi694,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1298,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1711,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi364,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1475,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi866,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1449,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1315,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi2051,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi560,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1350,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1054,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1444,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1349,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi836,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi2014,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi639,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1576,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1032,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1929,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi26,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1667,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi362,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi211,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1198,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi706,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi485,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi837,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi53,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi351,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1497,0.02
74,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi1948,0.02
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1667,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1315,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi560,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi694,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1475,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi918,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1449,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1711,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi2009,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1948,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1777,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1444,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi839,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi2013,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1054,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi2014,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi362,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi554,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi836,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi436,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi26,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi351,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi211,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi573,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1683,0.07
75,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1152,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi211,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi836,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi2009,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1711,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi866,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1475,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1449,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1298,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi560,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1315,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi362,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1777,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi2013,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi351,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1958,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1948,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1754,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi706,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi26,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi2014,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1294,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi633,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1381,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi73,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1574,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1350,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi554,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi800,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1324,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1444,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi364,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1054,0.07
76,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1349,0.07
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi554,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1777,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi839,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1711,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi364,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1475,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1350,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi2014,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi866,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1449,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi560,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1315,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1054,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1792,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1948,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi918,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi342,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi933,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi53,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi226,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1376,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi351,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi436,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi211,0.06
77,Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1294,0.06
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1667,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi254,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi839,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1294,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi866,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1449,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1475,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi364,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi2014,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1711,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1315,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1777,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi560,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi2009,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1754,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi2013,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1381,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi554,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1792,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi694,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1350,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1054,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi933,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi436,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi485,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi408,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi211,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1032,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi351,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi73,0.02
78,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1152,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1032,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi2014,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi342,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi866,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi170,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1711,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1449,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1475,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1294,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1948,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi560,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi351,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1315,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1152,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1777,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi706,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi918,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi554,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi364,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi873,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1431,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi73,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1978,0.02
79,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1406,0.02
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi560,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1032,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi2014,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi554,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi866,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1449,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi364,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi2009,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1792,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi342,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi839,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1054,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1574,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1711,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1475,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1777,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi933,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1406,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi1315,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi706,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi351,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi254,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi106,0.03
80,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi939,0.03
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1431,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1032,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi2014,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi106,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi957,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi706,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1198,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi937,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1777,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi723,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1711,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1315,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1449,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi351,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi933,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1550,0.04
81,Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1574,0.04
